scan_name,scan_folder,analysis_y_reduction,y_reduction_mode,y_band_half_height,ndvi_mask_threshold,white_reference,dark_reference,mask_pixel_count,mask_coverage_pct,pri_valid_pixel_count,pri_mean,pri_median,pri_std,cri1_valid_pixel_count,cri1_mean,cri1_median,cri1_std,cri2_valid_pixel_count,cri2_mean,cri2_median,cri2_std,ndvi_valid_pixel_count,ndvi_mean,ndvi_median,ndvi_std,sipi_valid_pixel_count,sipi_mean,sipi_median,sipi_std,psri_valid_pixel_count,psri_mean,psri_median,psri_std
scan_04May_13:00:39,/Users/hannahalse/Desktop/KFHSI/edge/data/Experiment2/scan_04May_13:00:39,mean over y=257:298,central_band_mean,20,0.35,whiteReference,darkReference,1939,89.6854764107308,1939,0.045636262744665146,0.04745826497673988,0.023043468594551086,1890,19.61988067626953,19.545238494873047,8.972004890441895,1890,19.00507164001465,18.88772964477539,8.660738945007324,1939,0.9391380548477173,0.966339647769928,0.08552272617816925,1939,1.0055205821990967,0.9918360114097595,0.04878437891602516,1937,-0.00016149805742315948,-0.002974717877805233,0.015659330412745476
scan_05May_13:39:47,/Users/hannahalse/Desktop/KFHSI/edge/data/Experiment2/scan_05May_13:39:47,mean over y=257:298,central_band_mean,20,0.35,whiteReference,darkReference,1905,88.11285846438483,1905,0.047697972506284714,0.04952544718980789,0.023813363164663315,1824,19.75004768371582,19.827228546142578,8.758975982666016,1824,19.120695114135742,19.183074951171875,8.44438648223877,1905,0.9449305534362793,0.9701247811317444,0.07686541229486465,1901,1.00267493724823,0.9916767477989197,0.043752074241638184,1899,-0.0007117355708032846,-0.0026794339064508677,0.014557285234332085
scan_06May_12:48:43,/Users/hannahalse/Desktop/KFHSI/edge/data/Experiment2/scan_06May_12:48:43,mean over y=257:298,central_band_mean,20,0.35,whiteReference,darkReference,1859,85.98519888991675,1859,0.05114077031612396,0.053343966603279114,0.024494709447026253,1782,19.946699142456055,19.902481079101562,9.130091667175293,1782,19.35846519470215,19.366535186767578,8.829629898071289,1859,0.9427244067192078,0.970413327217102,0.08395182341337204,1856,1.0056153535842896,0.9913278818130493,0.05375061556696892,1856,-0.0003735331119969487,-0.002928142435848713,0.014301779679954052
scan_07May_13:44:14,/Users/hannahalse/Desktop/KFHSI/edge/data/Experiment2/scan_07May_13:44:14,mean over y=257:298,central_band_mean,20,0.35,whiteReference,darkReference,2059,95.23589269195189,2059,0.05222560837864876,0.05417808145284653,0.02340032160282135,1950,19.954538345336914,19.73880386352539,8.738956451416016,1950,19.366804122924805,19.236995697021484,8.420713424682617,2059,0.9562835097312927,0.9754220247268677,0.06271921843290329,2057,0.9991040229797363,0.9914087057113647,0.03515251725912094,2055,-0.0012892110971733928,-0.002935487311333418,0.012104397639632225
scan_08May_13:49:28,/Users/hannahalse/Desktop/KFHSI/edge/data/Experiment2/scan_08May_13:49:28,mean over y=257:298,central_band_mean,20,0.35,whiteReference,darkReference,1983,91.72062904717853,1983,0.050096459686756134,0.05103101208806038,0.024762028828263283,1877,20.071439743041992,19.577518463134766,8.970519065856934,1877,19.521360397338867,19.10274314880371,8.744120597839355,1983,0.9556145668029785,0.9770798087120056,0.07309163361787796,1979,0.9993228316307068,0.9912474155426025,0.038157545030117035,1979,-0.0010915434686467052,-0.002689472632482648,0.013084049336612225
scan_09May_14:03:51,/Users/hannahalse/Desktop/KFHSI/edge/data/Experiment2/scan_09May_14:03:51,mean over y=257:298,central_band_mean,20,0.35,whiteReference,darkReference,1918,88.71415356151711,1918,0.04988882318139076,0.05224207788705826,0.026652120053768158,1816,19.60645866394043,19.18636703491211,8.564313888549805,1816,19.012361526489258,18.63617706298828,8.337368965148926,1918,0.954567015171051,0.9777096509933472,0.07720696181058884,1915,1.0008848905563354,0.9913085699081421,0.04900999367237091,1911,-0.0005011479952372611,-0.0026877422351390123,0.013439681380987167
scan_11May_10:57:40,/Users/hannahalse/Desktop/KFHSI/edge/data/Experiment2/scan_11May_10:57:40,mean over y=257:298,central_band_mean,20,0.35,whiteReference,darkReference,1755,81.17483811285847,1754,0.0493280291557312,0.0500498041510582,0.02378085069358349,1649,19.780122756958008,19.20781707763672,8.145244598388672,1649,19.232120513916016,18.737350463867188,7.904638290405273,1755,0.9722397327423096,0.9831550121307373,0.03803866729140282,1749,0.9939410090446472,0.9920508861541748,0.02211490459740162,1741,-0.0023480120580643415,-0.0027037039399147034,0.007226628251373768
scan_12May_13:36:09,/Users/hannahalse/Desktop/KFHSI/edge/data/Experiment2/scan_12May_13:36:09,mean over y=257:298,central_band_mean,20,0.35,whiteReference,darkReference,1452,67.16003700277521,1449,0.04436933249235153,0.04569610580801964,0.04346878081560135,1362,18.467533111572266,17.255714416503906,8.237934112548828,1362,17.867511749267578,16.708755493164062,7.973882675170898,1452,0.9571940302848816,0.9780995845794678,0.07758971303701401,1443,1.0030664205551147,0.9919189810752869,0.09066057205200195,1443,-0.0011575371026992798,-0.0028780249413102865,0.015329032205045223
